title,location,bedrooms,bathrooms,garage,price,size,listing_type,source,price_per_sqm,total_rooms,size_category,prop_apartment,prop_house,prop_other,property_type
3 BR + Maid’s Room Impressive Apartment in Sultan Haitham City,"Al Maabilah, Muscat•",3.0,4.0,2.0,97030.0,14.399965,For Sale,dubizzle,6738.210822040192,7.0,Tiny,True,False,False,apartment
New 2 BR Apartment in Bawshar for Sale,"Bosher, Muscat•",2.0,2.0,2.0,41000.0,8.268367,For Sale,dubizzle,4958.657495488529,4.0,Tiny,True,False,False,apartment
"1,602 SQM Land in Qurum with Amenities Nearby","Qurum, Muscat•",3.0,3.0,2.0,279000.0,125.00098650000001,For Sale,dubizzle,2231.982385195016,6.0,Small,False,False,True,other
2 BR Off Plan Apartment for Omanis and GCC Nationals For Sale,"Al Ghubrah, Muscat•",2.0,3.0,2.0,52000.0,8.732882,For Sale,dubizzle,5954.506198526443,5.0,Tiny,True,False,False,apartment
Fully Furnished Freehold Studio Apartment in Al Khoud,"Al Khoud, Muscat•",1.0,1.0,2.0,47300.0,5.109665,For Sale,dubizzle,9256.966944016878,2.0,Tiny,True,False,False,apartment
Studio Apartment – Off plan Freehold in Muscat Bay,"Qantab, Muscat•",3.0,1.0,2.0,74000.0,6.317404,For Sale,dubizzle,11713.672261580865,4.0,Tiny,True,False,False,apartment
1 BR Stunning Modern Freehold Townhouse in Sifah for Sale,"Al Sifah, Muscat•",1.0,2.0,2.0,72000.0,8.36127,For Sale,dubizzle,8611.132040945933,3.0,Tiny,False,True,False,house
2 BR Freehold Beautiful Flat with Shared Pool & Gym in Muscat Hills,"Ghala, Muscat•",2.0,3.0,2.0,77377.0,11.334166,For Sale,dubizzle,6826.8807779946055,5.0,Tiny,True,False,False,apartment
Marina and Mountain View | Spacious 1 BHK in Yiti | 30/70 Payment Plan,"Yiti, Muscat•",1.0,2.0,2.0,87500.0,6.874822,For Sale,dubizzle,12727.602256465694,3.0,Tiny,False,False,True,other
Amazing Marina View | Balcony | High Floor | Easy 30/70 Payment Plan,"Yiti, Muscat•",3.0,1.0,2.0,81930.0,5.08086507,For Sale,dubizzle,16125.206804596368,4.0,Tiny,False,False,True,other
Furnished 1 BHK Apartment for sale in La Vie | 3 Years Paymment Plan,"Muscat - Other, Muscat•",1.0,2.0,2.0,124799.0,9.754815,For Sale,dubizzle,12793.579375928708,3.0,Tiny,True,False,False,apartment
Flexible Payment Plan | Big Terrace | Maids Room | Hay Alwafa,"Sultan Haitham City, Muscat•",2.0,3.0,2.0,96019.0,11.95475804,For Sale,dubizzle,8031.8647754078675,5.0,Tiny,False,False,True,other
Standalone Villa | Payment Plan | Iconic Location | Raya,"Al Sifah, Muscat•",3.0,4.0,2.0,188265.0,17.001249,For Sale,dubizzle,11073.598180933646,7.0,Tiny,False,True,False,house
Villa For Sale,"Al Khoud, Muscat•",5.0,7.0,2.0,135000.0,37.254103,For Sale,dubizzle,3623.7619249616614,12.0,Tiny,False,True,False,house
شقة للبيع في بوشر بجانب جامع محمد الامين  ب افضل المميزات والاسعار,"Bosher, Muscat•",1.0,2.0,2.0,29000.0,5.388374,For Sale,dubizzle,5381.957525591209,3.0,Tiny,False,False,True,other
احجز شقتك الان في مدينة السلطان هيثم,"Sultan Haitham City, Muscat•",1.0,1.0,2.0,50510.0,6.224501,For Sale,dubizzle,8114.706705003341,2.0,Tiny,False,False,True,other
شقة للبيع راقية  بافضل الاسعار في السوق واقساط ميسره اكثر من ٢٠ شهر,"Al Seeb, Muscat•",1.0,2.0,2.0,26500.0,6.50321,For Sale,dubizzle,4074.9106979476287,3.0,Tiny,False,False,True,other
مكاتب ب احدث التجهيزات للبيع ب القرب من جميع الخدمات,"Ghala, Muscat•",3.0,3.0,2.0,31000.0,5.852889,For Sale,dubizzle,5296.529628359602,6.0,Tiny,False,False,True,other
شقه للبيع بافضل الاسعار في السوق و اقساط ميسره اكثر من ٢٠ شهر,"Bosher, Muscat•",4.0,4.0,2.0,51000.0,10.590942,For Sale,dubizzle,4815.435680792133,8.0,Tiny,False,False,True,other
شقه راقيه وبسعر اقل من السوق واقساط لاكثر من ٢٠ شهر,"Al Khoud, Muscat•",1.0,2.0,2.0,25500.0,6.224501,For Sale,dubizzle,4096.713937390323,3.0,Tiny,False,False,True,other
Prime Investment Opportunity Building for sale in the Heart of ALMOUJ!,"The Wave (Almouj), Muscat•",3.0,3.0,2.0,292075.0,120.7739,For Sale,dubizzle,2418.3619142877724,6.0,Small,False,False,True,other
FSV58 فلل فخمه للبيع في الخوض لا مثيل لها في السوق,"Al Khoud, Muscat•",7.0,8.0,2.0,220000.0,58.064375,For Sale,dubizzle,3788.8980980162105,15.0,Tiny,False,False,True,other
Modern Villa for Sale in Al Khoudh,"Al Khoud, Muscat•",5.0,6.0,2.0,118000.0,39.94829,For Sale,dubizzle,2953.818548929128,11.0,Tiny,False,True,False,house
Villa 3 Bedroom with Stunning Sea View for Sale in Jebel Sifah,"Al Sifah, Muscat•",3.0,3.0,2.0,250000.0,14.214159,For Sale,dubizzle,17588.096488860156,6.0,Tiny,False,True,False,house
للبيع شقه مجمع تلال في جراند مول,"Al Khuwair, Muscat•",3.0,2.0,2.0,83000.0,18.859309,For Sale,dubizzle,4401.009602207589,5.0,Tiny,False,False,True,other
2BHK Freehold in Uptown Muscat | شقة تملّك حر ٢ غرف في مسقط,"Al Seeb, Muscat•",2.0,3.0,2.0,87735.0,12.449002,For Sale,dubizzle,7047.552888175293,5.0,Tiny,False,False,True,other
أروع شقة دوبلکس ب4 غرف نوم تملک حر داخل مسقط,"Al Seeb, Muscat•",4.0,6.0,2.0,222240.0,31.494117,For Sale,dubizzle,7056.555991076048,10.0,Tiny,False,False,True,other
1 BR Appartment FreeHold Sustainable City Yiti شقة بغرفة نوم واحدة,"Yiti, Muscat•",1.0,2.0,2.0,85034.0,7.3393369999999996,For Sale,dubizzle,11586.060157749944,3.0,Tiny,False,False,True,other
7 Yr installment Villa Freehold –2026 أقساط 7 سنوات فيلا تملّك حر,"Yiti, Muscat•",3.0,5.0,2.0,274733.0,22.110914,For Sale,dubizzle,12425.221318304615,8.0,Tiny,False,True,False,house
SR- NA- 150 Free Hold!! Apartment for Sale in The Golf Links at Al Mou,"The Wave (Almouj), Muscat•",1.0,2.0,2.0,125000.0,6.781919,For Sale,dubizzle,18431.361389010985,3.0,Tiny,True,False,False,apartment
"""SR- MH- 135  بناية للبيع في الخوير – موقع استثنائي وعائد استثماري م","Al Khuwair, Muscat•",3.0,3.0,2.0,292075.0,72.185631,For Sale,dubizzle,4046.165364960237,6.0,Tiny,False,False,True,other
SR- HM- 132 فيلا للبيع في الخوض السابعة,"Al Khoud, Muscat•",6.0,7.0,2.0,260000.0,60.38695,For Sale,dubizzle,4305.566020472967,13.0,Tiny,False,False,True,other
فيلا للبيع بالخوض SR- MH- 131,"Al Khoud, Muscat•",4.0,5.0,2.0,104000.0,18.5806,For Sale,dubizzle,5597.235826614856,9.0,Tiny,False,False,True,other
للبيع فيلا في المعبيلة السادسةSR- AB- 130,"Al Maabilah, Muscat•",5.0,5.0,2.0,78000.0,27.8709,For Sale,dubizzle,2798.6179133074284,10.0,Tiny,False,False,True,other
For Sale: 1 Bedroom Apartment at Muscat Hills,"Muscat Hills, Muscat•",1.0,1.0,2.0,67554.0,4.552247,For Sale,dubizzle,14839.704436072998,2.0,Tiny,True,False,False,apartment
SR- SH- 126 Twin Villa for Sale South Mawaleh توين فيلا  للبيع بالموال,"Al Mawaleh, Muscat•",7.0,8.0,2.0,180000.0,41.80635,For Sale,dubizzle,4305.566020472967,15.0,Tiny,False,True,False,house
Beautiful Beachfront 1BHK in Al Mouj,"The Wave (Almouj), Muscat•",1.0,2.0,2.0,107000.0,7.710949,For Sale,dubizzle,13876.372415379741,3.0,Tiny,False,False,True,other
1 BR Fully Furnished Modern Apartment with Garden – Salalah,"Salalah, Dhofar•",1.0,2.0,2.0,70000.0,7.1349504,For Sale,dubizzle,9810.860072692307,3.0,Tiny,True,False,False,apartment
"11,000 SQM Warehouse Property in Sumail – for Commercial Use","Sumail, Al Dakhiliya•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,True,False,house
1 BR Leasehold Elegant Apartment – Taqah Blue Beach in Salalah,"Salalah, Dhofar•",1.0,2.0,2.0,50000.0,3.7811521000000003,For Sale,dubizzle,13223.482863860461,3.0,Tiny,True,False,False,apartment
2 BR Freehold Fantastic Apartment in Sultan Haitham City,"Al Maabilah, Muscat•",2.0,3.0,2.0,70850.0,10.126427,For Sale,dubizzle,6996.54478326857,5.0,Tiny,True,False,False,apartment
3 BR + Maid’s Room Duplex Apartment in Bousher with Shared Pool & Gym,"Bosher, Muscat•",3.0,4.0,2.0,112000.0,22.482526,For Sale,dubizzle,4981.646635257977,7.0,Tiny,True,False,False,apartment
3 BR Duplex Apartment in Qurum with Terrace – Off Plan and Freehold,"Qurum, Muscat•",3.0,4.0,2.0,120923.0,15.979316,For Sale,dubizzle,7567.470347291461,7.0,Tiny,True,False,False,apartment
2 BR Amazing Freehold Apartment in Shatti Qurum – Mandarin Oriental,"Qurum, Muscat•",2.0,3.0,2.0,292075.0,12.170293,For Sale,dubizzle,23999.011363161102,5.0,Tiny,True,False,False,apartment
2 BR Stunning Freehold Apartment Facing Beach in Sifah for Sale,"Al Sifah, Muscat•",2.0,2.0,2.0,150000.0,11.705778,For Sale,dubizzle,12814.184584740971,4.0,Tiny,True,False,False,apartment
3 + 1 BR Fantastic Freehold Villa for Sale – Al Mouj,"The Wave (Almouj), Muscat•",3.0,4.0,2.0,292075.0,38.368939,For Sale,dubizzle,7612.277212043837,7.0,Tiny,False,True,False,house
51 SQM Amazing Freehold Smart Offices in Muscat Hills,"Muscat Hills, Muscat•",3.0,3.0,2.0,51000.0,5.57418,For Sale,dubizzle,9149.327793505054,6.0,Tiny,False,False,True,other
3 + 1 BR Ground Floor Villa Off Plan and Freehold with Private Pool,"Salalah, Dhofar•",3.0,3.0,2.0,264216.0,90.11591,For Sale,dubizzle,2931.9572981064052,6.0,Tiny,False,True,False,house
1 BR Furnished Apartment For Sale – Bausher Rimal 1,"Bosher, Muscat•",1.0,2.0,2.0,51500.0,6.317404,For Sale,dubizzle,8152.082722586683,3.0,Tiny,True,False,False,apartment
60 SQM Shell & Core Retails Outlets for Investments with Residency,"Muscat Hills, Muscat•",3.0,3.0,2.0,84000.0,5.57418,For Sale,dubizzle,15069.481071655382,6.0,Tiny,False,False,True,other
2 BR Apartments in Duqm For Sale WITH RESIDENCY,"Al Duqum, Al Wusta•",2.0,2.0,2.0,45000.0,8.918688,For Sale,dubizzle,5045.585180241757,4.0,Tiny,True,False,False,apartment
أرض للبيع اربع قطع اراضي صناعية,"Al Duqum, Al Wusta•",3.0,3.0,2.0,300.0,125.00098650000001,For Sale,dubizzle,2.3999810593494795,6.0,Small,False,False,True,other
أرض للبيع او الاستثمار شقق مفروشة ببناية,"Bidiya, Al Sharqiya•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
أرض للبيع بناية سكني تجاري بولاية محوت Building for sale,"Mahut, Al Wusta•",3.0,3.0,2.0,200000.0,125.00098650000001,For Sale,dubizzle,1599.9873728996529,6.0,Small,False,False,True,other
Full Office Floor for Sale – Commercial | بيع كامل لطابق مكتبي,"Al Ghubrah, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
فيلا أربع غرف للبيع في مسقط- Villa for sale with 4 bedrooms in Muscat,"Yiti, Muscat•",4.0,6.0,2.0,276000.0,26.477355,For Sale,dubizzle,10424.001944302972,10.0,Tiny,False,True,False,house
تملك شقة الخريف الفاخرة ، بإطلالة بحرية ساحرة,"Salalah, Dhofar•",1.0,2.0,2.0,33500.0,13.285129,For Sale,dubizzle,2521.6164630392373,3.0,Tiny,False,False,True,other
Spacious 3BHK Sultan Haitham City| شقة غرفتين نوم للبيع، سند الملكية,"Sultan Haitham City, Muscat•",3.0,4.0,2.0,110640.0,18.208988,For Sale,dubizzle,6076.120210524604,7.0,Tiny,False,False,True,other
Spacious 2BHK FreeHold Sultan Haitham City| شقة بغرفتي نوم للبيع,"Sultan Haitham City, Muscat•",2.0,3.0,2.0,80750.0,13.192226,For Sale,dubizzle,6121.029157626621,5.0,Tiny,False,False,True,other
استوديوهات للبيع بالتقسيط في مدينة السلطان هيثم بأسعار معقولة Studio,"Sultan Haitham City, Muscat•",3.0,2.0,2.0,46627.0,6.689016,For Sale,dubizzle,6970.681487381702,5.0,Tiny,True,False,False,apartment
2 BHK Apartment for Sale in Qurum – PDO Heights,"Qurum, Muscat•",2.0,2.0,2.0,80000.0,12.727711,For Sale,dubizzle,6285.497840106521,4.0,Tiny,True,False,False,apartment
Prime 2700 sqm Land for Sale in Azaiba,"Azaiba, Muscat•",3.0,3.0,2.0,292075.0,125.00098650000001,For Sale,dubizzle,2336.5815596983307,6.0,Small,False,False,True,other
"شقة للبيع تجهز خلال شهرين خلف بانوراما مول ,فرصة قوية للاستثمار والسكن","Al Ghubrah, Muscat•",2.0,2.0,2.0,44000.0,9.011591,For Sale,dubizzle,4882.600641773468,4.0,Tiny,False,False,True,other
"تاون هاوس كورنر ، هوانا صلالة | Beautiful Corner Townhouse ,Salalah","Salalah, Dhofar•",1.0,2.0,2.0,68000.0,7.060628,For Sale,dubizzle,9630.871361584266,3.0,Tiny,False,True,False,house
Elegant 4-Bedroom Zaha Villa for Sale in Muscat Bay,"Qantab, Muscat•",4.0,4.0,2.0,292075.0,39.205066,For Sale,dubizzle,7449.930067711147,8.0,Tiny,False,True,False,house
"FREEHOLD 1 BEDROOM APARTMENT – MUSCAT HILLS, OPAL RESIDENCE","Muscat Hills, Muscat•",1.0,2.0,2.0,60294.0,7.43224,For Sale,dubizzle,8112.493676199907,3.0,Tiny,True,False,False,apartment
"FREEHOLD 2+1 BEDROOM APARTMENT – OPAL RESIDENCE, MUSCAT HILLS","Muscat Hills, Muscat•",2.0,2.0,2.0,97000.0,11.14836,For Sale,dubizzle,8700.83133303912,4.0,Tiny,True,False,False,apartment
Apartment in Muscat for sale- شقة في مسقط للبيع,"Yiti, Muscat•",1.0,2.0,2.0,88000.0,7.3393369999999996,For Sale,dubizzle,11990.18385448168,3.0,Tiny,True,False,False,apartment
Apartment for Sale with 2-Bedroom – Smart & Sustainable Living,"Yiti, Muscat•",2.0,3.0,2.0,128000.0,11.14836,For Sale,dubizzle,11481.50938792791,5.0,Tiny,True,False,False,apartment
Apartment for Sale with 1-Bedroom and Offering Unique Views,"Yiti, Muscat•",1.0,2.0,2.0,85034.0,7.896755,For Sale,dubizzle,10768.22061720289,3.0,Tiny,True,False,False,apartment
Apartment with 1 bedroom for sale- شقة بغرفة واحدة للبيع,"Yiti, Muscat•",1.0,2.0,2.0,91000.0,7.43224,For Sale,dubizzle,12243.953370719997,3.0,Tiny,True,False,False,apartment
Villa for Sale 4 Bedrooms- فيلا للبيع 4 غرف,"Yiti, Muscat•",4.0,5.0,2.0,292075.0,26.198646,For Sale,dubizzle,11148.476909837249,9.0,Tiny,False,True,False,house
Three bedroom villa for sale- فيلا ثلاث غرف للبيع,"Yiti, Muscat•",3.0,5.0,2.0,238000.0,23.411556,For Sale,dubizzle,10165.91977056117,8.0,Tiny,False,True,False,house
Villa for Sale in Muscat- فيلا للبيع في مسقط,"Yiti, Muscat•",4.0,6.0,2.0,292075.0,42.642477,For Sale,dubizzle,6849.3910426451075,10.0,Tiny,False,True,False,house
أرض للبيع او الإستثمار معرض مقام على ارض سكني تجاري في صحم,"Saham, Al Batinah•",3.0,3.0,2.0,250000.0,125.00098650000001,For Sale,dubizzle,1999.9842161245663,6.0,Small,False,False,True,other
Exclusive Villa for Sale in a Prime Location,"Al Mawaleh, Muscat•",6.0,6.0,2.0,292075.0,86.678499,For Sale,dubizzle,3369.6361077964675,12.0,Tiny,False,True,False,house
Luxury 4BR Duplex at the St Regis in Al Mouj,"The Wave (Almouj), Muscat•",4.0,5.0,2.0,292075.0,39.112163,For Sale,dubizzle,7467.625863596447,9.0,Tiny,False,False,True,other
4 Bedroom Apartment with Marina View in Al Mouj,"The Wave (Almouj), Muscat•",4.0,5.0,2.0,292075.0,30.193475,For Sale,dubizzle,9673.44765715109,9.0,Tiny,True,False,False,apartment
4 Bedroom Villa for Sale in Muscat Hills,"Muscat Hills, Muscat•",4.0,5.0,2.0,292075.0,39.297969,For Sale,dubizzle,7432.317939891499,9.0,Tiny,False,True,False,house
3 Bedroom Apartment for Sale in Al Mouj,"The Wave (Almouj), Muscat•",3.0,3.0,2.0,198000.0,18.5806,For Sale,dubizzle,10656.275900670591,6.0,Tiny,True,False,False,apartment
1 Bedroom Apartment for Sale in Al Mouj Muscat,"The Wave (Almouj), Muscat•",1.0,2.0,2.0,140000.0,10.590942,For Sale,dubizzle,13218.84304531174,3.0,Tiny,True,False,False,apartment
"Apartment 1 Bedroom For Sale in Jebel Sifah, Muscat","Al Sifah, Muscat•",1.0,1.0,2.0,55000.0,5.481277,For Sale,dubizzle,10034.15809855988,2.0,Tiny,True,False,False,apartment
"شقة للبيع, مدينة السلطان هيثم Apartment for Sale, Sultan Haitham city","Sultan Haitham City, Muscat•",1.0,1.0,2.0,53922.0,6.224501,For Sale,dubizzle,8662.863095371018,2.0,Tiny,True,False,False,apartment
Studio Apartment with Private Garden For Sale – Hawana Salalah,"Salalah, Dhofar•",3.0,1.0,2.0,45000.0,5.109665,For Sale,dubizzle,8806.839587331067,4.0,Tiny,True,False,False,apartment
2BHK Penthouse Apartment with Stunning View – For Sale in Jebel Sifah,"Al Sifah, Muscat•",2.0,2.0,2.0,99000.0,11.984487,For Sale,dubizzle,8260.6789927679,4.0,Tiny,False,True,False,house
Studio with Golf Lake View for Sale in Jebel Sifah,"Al Sifah, Muscat•",3.0,1.0,2.0,45000.0,5.667083,For Sale,dubizzle,7940.593070544405,4.0,Tiny,True,False,False,apartment
Townhouse with amazing sea view for sale in Jebel Sifah,"Al Sifah, Muscat•",1.0,2.0,2.0,85000.0,7.153531,For Sale,dubizzle,11882.243887668901,3.0,Tiny,False,True,False,house
One Bedroom Apartment for Sale in Jebel Sifah,"Al Sifah, Muscat•",1.0,1.0,2.0,55000.0,7.060628,For Sale,dubizzle,7789.675365987275,2.0,Tiny,True,False,False,apartment
Elegant Ground-Floor Apartment for Sale in Jebel Sifah,"Al Sifah, Muscat•",1.0,1.0,2.0,68000.0,8.454173,For Sale,dubizzle,8043.365093191255,2.0,Tiny,True,False,False,apartment
"تاون هاوس للبيع, مدينة السلطان هيثم | Townhouse for Sale, Sultan Haith","Sultan Haitham City, Muscat•",3.0,3.0,2.0,116500.0,13.656741,For Sale,dubizzle,8530.585737841846,6.0,Tiny,False,True,False,house
"Furnished Villa 1 Bed, Hawana Salalah فيلا غرفة وصالة، هوانا صلالة","Salalah, Dhofar•",1.0,1.0,2.0,85000.0,7.246434,For Sale,dubizzle,11729.907427570583,2.0,Tiny,False,True,False,house
"Villa 2 Bed, Hawana Salalah   فيلا غرفتين ، هوانا صلالة","Salalah, Dhofar•",2.0,2.0,2.0,140000.0,11.334166,For Sale,dubizzle,12352.033665291297,4.0,Tiny,False,True,False,house
"شقة بغرفة واحدة, مسقط هيلز | One Bedroom Apartment, Muscat Hills","Muscat Hills, Muscat•",1.0,1.0,2.0,65000.0,8.454173,For Sale,dubizzle,7688.510750844582,2.0,Tiny,True,False,False,apartment
Luxe 2-Bed Apartment in Jebel Sifah | شقة غرفتين للبيع في جبل سيفة,"Al Sifah, Muscat•",2.0,2.0,2.0,85000.0,11.14836,For Sale,dubizzle,7624.439827920878,4.0,Tiny,True,False,False,apartment
Studio in Hawana Salalah for Sale,"Salalah, Dhofar•",1.0,1.0,2.0,45000.0,3.530314,For Sale,dubizzle,12746.741507979177,2.0,Tiny,True,False,False,apartment
Fully Furnished 1-Bedroom Apartment for Sale in Jebel Sifah,"Al Sifah, Muscat•",1.0,1.0,2.0,58000.0,5.945792,For Sale,dubizzle,9754.798015134065,2.0,Tiny,True,False,False,apartment
استوديو للبيع في مدينة السلطان هيثم Studio for Sale in Sultan Haitham,"Sultan Haitham City, Muscat•",3.0,1.0,2.0,48957.0,6.596113,For Sale,dubizzle,7422.098438883628,4.0,Tiny,True,False,False,apartment
"Townhouse with Breathtaking Lake Views, Hawana Salalah بيت للبيع هوانا","Salalah, Dhofar•",1.0,2.0,2.0,65000.0,7.246434,For Sale,dubizzle,8969.92920931868,3.0,Tiny,False,True,False,house
Elegant Townhouse with Stunning Lake Views – Hawana Salalah بيت هوانا,"Salalah, Dhofar•",1.0,2.0,2.0,70000.0,7.246434,For Sale,dubizzle,9659.923763881656,3.0,Tiny,False,True,False,house
Apartment for Sale with 3 - Bedrooms - Hotel and Courtyard View,"Yiti, Muscat•",3.0,4.0,2.0,229078.0,15.236092,For Sale,dubizzle,15035.22031765101,7.0,Tiny,True,False,False,apartment
Villa for Sale (Garden) - Plaza View,"Yiti, Muscat•",4.0,5.0,2.0,292075.0,47.008918,For Sale,dubizzle,6213.182783743288,9.0,Tiny,False,True,False,house
Apartment for Sale with 2 - Bedroom - Marina View,"Yiti, Muscat•",2.0,3.0,2.0,160000.0,11.14836,For Sale,dubizzle,14351.886734909887,5.0,Tiny,True,False,False,apartment
3 Bedroom apartment with sea view- شقة 3 غرف باطلالة بحرية,"Yiti, Muscat•",3.0,4.0,2.0,236000.0,15.979316,For Sale,dubizzle,14769.09274464564,7.0,Tiny,True,False,False,apartment
